Date,Open,High,Low,Close,Volume,ma_200,open_pct,high_pct,low_pct,close_pct
2009-11-06,107.379997,108.040001,107.059998,107.43,14789000,93.6762,0.37,0.99,0.07,0.42
2009-11-09,108.690002,108.75,107.910004,108.190002,18444800,93.7724,1.17,1.23,0.45,0.71
2009-11-10,108.029999,108.779999,107.699997,108.389999,15973300,93.87245,-0.15,0.55,-0.45,0.18
2009-11-11,109.489998,109.709999,109.0,109.599998,17670800,93.98335,1.01,1.22,0.56,1.12
2009-11-12,109.160004,109.559998,108.120003,108.209999,17859900,94.0769,-0.4,-0.04,-1.35,-1.27
2009-11-13,108.32,109.800003,108.139999,109.739998,17246000,94.16905,0.1,1.47,-0.06,1.41
2009-11-16,110.699997,112.160004,110.650002,111.629997,25002300,94.283,0.87,2.21,0.83,1.72
2009-11-17,111.089996,111.989998,110.900002,111.970001,19831100,94.4005,-0.48,0.32,-0.65,0.3
2009-11-18,112.690002,113.089996,111.800003,112.25,22336900,94.51585,0.64,1.0,-0.15,0.25
2009-11-19,111.849998,112.400002,110.760002,112.300003,21249900,94.62675,-0.36,0.13,-1.33,0.04
2009-11-20,111.739998,112.940002,111.540001,112.940002,17302500,94.7435,-0.5,0.57,-0.68,0.57
2009-11-23,114.669998,115.120003,113.989998,114.290001,24457700,94.87335,1.53,1.93,0.93,1.2
2009-11-24,114.730003,114.809998,113.970001,114.730003,22618000,94.99595,0.38,0.45,-0.28,0.38
2009-11-25,115.690002,116.879997,115.529999,116.620003,24569900,95.1176,0.84,1.87,0.7,1.65
2009-11-27,113.080002,115.809998,113.019997,115.059998,21234400,95.22705,-3.04,-0.69,-3.09,-1.34
2009-11-30,114.480003,115.889999,114.269997,115.639999,16421000,95.3425,-0.5,0.72,-0.69,0.5
2009-12-01,117.300003,117.93,116.779999,117.379997,27721300,95.45215,1.44,1.98,0.99,1.5
2009-12-02,118.800003,119.269997,118.300003,119.18,31109300,95.5635,1.21,1.61,0.78,1.53
2009-12-03,118.57,119.540001,118.029999,118.699997,28864000,95.67815,-0.51,0.3,-0.96,-0.4
