Date,equity,cash,is_month_start,rebalanced,rebalance_reason,spy_close,spy_shares,spy_weight,spy_signal_today,spy_pending_intent,spy_pending_reason,spy_pending_delta,spy_executed_intent,spy_exec_side,spy_exec_shares,spy_exec_price,tqqq_close,tqqq_shares,tqqq_weight,tqqq_signal_today,tqqq_pending_intent,tqqq_pending_reason,tqqq_pending_delta,tqqq_executed_intent,tqqq_exec_side,tqqq_exec_shares,tqqq_exec_price,gld_close,gld_shares,gld_weight,gld_signal_today,gld_pending_intent,gld_pending_reason,gld_pending_delta,gld_executed_intent,gld_exec_side,gld_exec_shares,gld_exec_price,tlt_close,tlt_shares,tlt_weight,tlt_signal_today,tlt_pending_intent,tlt_pending_reason,tlt_pending_delta,tlt_executed_intent,tlt_exec_side,tlt_exec_shares,tlt_exec_price
2004-12-06,10000000,10000000,False,False,,80.26712,0,0.0,hold,,,0.0,,,0,0.0,0.584728,0,0.0,hold,,,0.0,,,0,0.0,45.169998,0,0.0,hold,,,0.0,,,0,0.0,43.891178,0,0.0,hold,,,0.0,,,0,0.0
2004-12-07,10000000,10000000,False,False,,79.519768,0,0.0,hold,,,0.0,,,0,0.0,0.554525,0,0.0,hold,,,0.0,,,0,0.0,45.110001,0,0.0,hold,,,0.0,,,0,0.0,43.946243,0,0.0,hold,,,0.0,,,0,0.0
2004-12-08,10000000,10000000,False,False,,79.984398,0,0.0,hold,,,0.0,,,0,0.0,0.564055,0,0.0,hold,,,0.0,,,0,0.0,44.009998,0,0.0,hold,,,0.0,,,0,0.0,44.631554,0,0.0,hold,,,0.0,,,0,0.0
2004-12-09,10000000,10000000,False,False,,80.26712,0,0.0,hold,,,0.0,,,0,0.0,0.574117,0,0.0,hold,,,0.0,,,0,0.0,43.779999,0,0.0,hold,,,0.0,,,0,0.0,44.336395,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,2000000.0,,,0,0.0
2004-12-10,9991776,8000041,False,False,,80.347961,0,0.0,hold,,,0.0,,,0,0.0,0.568813,0,0.0,hold,,,0.0,,,0,0.0,43.439999,0,0.0,hold,,,0.0,,,0,0.0,44.446465,44812,0.1993,hold,,,0.0,ENTER_TO_TARGET,buy,44812,44.496488
2004-12-13,9996036,8000041,False,False,,81.048225,0,0.0,hold,,,0.0,,,0,0.0,0.583629,0,0.0,hold,,,0.0,,,0,0.0,43.91,0,0.0,hold,,,0.0,,,0,0.0,44.541508,44812,0.1997,hold,,,0.0,,,0,0.0
2004-12-14,10003881,8000041,False,False,,81.331032,0,0.0,hold,,,0.0,,,0,0.0,0.592178,0,0.0,hold,,,0.0,,,0,0.0,43.549999,0,0.0,hold,,,0.0,,,0,0.0,44.716579,44812,0.2003,hold,,,0.0,,,0,0.0
2004-12-15,10022040,8000041,False,False,,81.391594,0,0.0,hold,,,0.0,,,0,0.0,0.585447,0,0.0,hold,,,0.0,,,0,0.0,43.990002,0,0.0,hold,,,0.0,,,0,0.0,45.121819,44812,0.2018,hold,,,0.0,,,0,0.0
2004-12-16,9992223,8000041,False,False,,81.344467,0,0.0,hold,,,0.0,,,0,0.0,0.568754,0,0.0,hold,,,0.0,,,0,0.0,43.68,0,0.0,hold,,,0.0,,,0,0.0,44.456432,44812,0.1994,hold,,,0.0,,,0,0.0
2004-12-17,9989536,8000041,False,False,,80.801926,0,0.0,hold,,,0.0,,,0,0.0,0.564256,0,0.0,hold,,,0.0,,,0,0.0,44.189999,0,0.0,hold,,,0.0,,,0,0.0,44.396461,44812,0.1992,hold,,,0.0,,,0,0.0
2004-12-20,9993122,8000041,False,False,,80.822235,0,0.0,hold,,,0.0,,,0,0.0,0.552536,0,0.0,hold,,,0.0,,,0,0.0,44.34,0,0.0,hold,,,0.0,,,0,0.0,44.476486,44812,0.1994,hold,,,0.0,,,0,0.0
2004-12-21,9999174,8000041,False,False,,81.444603,0,0.0,hold,,,0.0,,,0,0.0,0.572696,0,0.0,hold,,,0.0,,,0,0.0,44.220001,0,0.0,hold,,,0.0,,,0,0.0,44.611542,44812,0.1999,hold,,,0.0,,,0,0.0
2004-12-22,9992448,8000041,False,False,,81.640808,0,0.0,hold,,,0.0,,,0,0.0,0.574719,0,0.0,hold,,,0.0,,,0,0.0,44.02,0,0.0,hold,,,0.0,,,0,0.0,44.46146,44812,0.1994,hold,,,0.0,,,0,0.0
2004-12-23,9985947,8000041,False,False,,81.701645,0,0.0,hold,,,0.0,,,0,0.0,0.575877,0,0.0,hold,,,0.0,,,0,0.0,44.27,0,0.0,hold,,,0.0,,,0,0.0,44.316387,44812,0.1989,hold,,,0.0,,,0,0.0
2004-12-27,9970480,8000041,False,False,,81.532562,0,0.0,hold,,,0.0,,,0,0.0,0.568348,0,0.0,hold,,,0.0,,,0,0.0,44.48,0,0.0,hold,,,0.0,,,0,0.0,43.971218,44812,0.1976,hold,,,0.0,,,0,0.0
2004-12-28,9968910,8000041,False,False,,81.979034,0,0.0,hold,,,0.0,,,0,0.0,0.584572,0,0.0,hold,,,0.0,,,0,0.0,44.369999,0,0.0,hold,,,0.0,,,0,0.0,43.936192,44812,0.1975,hold,,,0.0,,,0,0.0
2004-12-29,9966893,8000041,False,False,,82.100807,0,0.0,hold,,,0.0,,,0,0.0,0.586621,0,0.0,hold,,,0.0,,,0,0.0,43.66,0,0.0,hold,,,0.0,,,0,0.0,43.891178,44812,0.1973,hold,,,0.0,,,0,0.0
2004-12-30,9980120,8000041,False,False,,81.945221,0,0.0,hold,,,0.0,,,0,0.0,0.585156,0,0.0,hold,,,0.0,,,0,0.0,43.830002,0,0.0,hold,,,0.0,,,0,0.0,44.186337,44812,0.1984,hold,,,0.0,,,0,0.0
2004-12-31,9992609,8000041,False,False,,81.769348,0,0.0,hold,,,0.0,,,0,0.0,0.581939,0,0.0,hold,,,0.0,,,0,0.0,43.799999,0,0.0,hold,,,0.0,,,0,0.0,44.465054,44812,0.1994,hold,,,0.0,,,0,0.0
2005-01-03,9996884,8000041,True,False,,81.38372,0,0.0,hold,,,0.0,,,0,0.0,0.563419,0,0.0,hold,,,0.0,,,0,0.0,43.02,0,0.0,hold,,,0.0,,,0,0.0,44.56044,44812,0.1997,hold,,,0.0,,,0,0.0
2005-01-04,9975956,8000041,False,False,,80.389275,0,0.0,hold,,,0.0,,,0,0.0,0.532462,0,0.0,hold,,,0.0,,,0,0.0,42.740002,0,0.0,hold,,,0.0,,,0,0.0,44.09343,44812,0.1981,hold,,,0.0,,,0,0.0
2005-01-05,9986531,8000041,False,False,,79.834511,0,0.0,hold,,,0.0,,,0,0.0,0.522438,0,0.0,hold,,,0.0,,,0,0.0,42.669998,0,0.0,hold,,,0.0,,,0,0.0,44.329414,44812,0.1989,hold,,,0.0,,,0,0.0
2005-01-06,9987883,8000041,False,False,,80.240425,0,0.0,hold,,,0.0,,,0,0.0,0.514575,0,0.0,hold,,,0.0,,,0,0.0,42.150002,0,0.0,hold,,,0.0,,,0,0.0,44.359592,44812,0.199,hold,,,0.0,,,0,0.0
2005-01-07,9992384,8000041,False,False,,80.125412,0,0.0,hold,,,0.0,,,0,0.0,0.522493,0,0.0,hold,,,0.0,,,0,0.0,41.84,0,0.0,hold,,,0.0,,,0,0.0,44.460033,44812,0.1994,hold,,,0.0,,,0,0.0
2005-01-10,9995533,8000041,False,False,,80.504288,0,0.0,hold,,,0.0,,,0,0.0,0.521543,0,0.0,hold,,,0.0,,,0,0.0,41.950001,0,0.0,hold,,,0.0,,,0,0.0,44.530296,44812,0.1996,hold,,,0.0,,,0,0.0
2005-01-11,10007234,8000041,False,False,,79.949532,0,0.0,hold,,,0.0,,,0,0.0,0.510445,0,0.0,hold,,,0.0,,,0,0.0,42.209999,0,0.0,hold,,,0.0,,,0,0.0,44.791405,44812,0.2006,hold,,,0.0,,,0,0.0
2005-01-12,10009936,8000041,False,False,,80.213364,0,0.0,hold,,,0.0,,,0,0.0,0.523119,0,0.0,hold,,,0.0,,,0,0.0,42.599998,0,0.0,hold,,,0.0,,,0,0.0,44.8517,44812,0.2008,hold,,,0.0,,,0,0.0
2005-01-13,10029286,8000041,False,False,,79.570694,0,0.0,hold,,,0.0,,,0,0.0,0.502238,0,0.0,hold,,,0.0,,,0,0.0,42.599998,0,0.0,hold,,,0.0,,,0,0.0,45.283504,44812,0.2023,hold,,,0.0,,,0,0.0
2005-01-14,10029061,8000041,False,False,,79.990105,0,0.0,hold,,,0.0,,,0,0.0,0.516355,0,0.0,hold,,,0.0,,,0,0.0,42.32,0,0.0,hold,,,0.0,,,0,0.0,45.278484,44812,0.2023,hold,,,0.0,,,0,0.0
2005-01-18,10035814,8000041,False,False,,80.822235,0,0.0,hold,,,0.0,,,0,0.0,0.527911,0,0.0,hold,,,0.0,,,0,0.0,42.32,0,0.0,hold,,,0.0,,,0,0.0,45.429173,44812,0.2029,hold,,,0.0,,,0,0.0
2005-01-19,10041663,8000041,False,False,,79.976616,0,0.0,hold,,,0.0,,,0,0.0,0.501595,0,0.0,hold,,,0.0,,,0,0.0,42.259998,0,0.0,hold,,,0.0,,,0,0.0,45.559708,44812,0.2033,hold,,,0.0,,,0,0.0
2005-01-20,10045714,8000041,False,False,,79.489502,0,0.0,hold,,,0.0,,,0,0.0,0.472619,0,0.0,hold,,,0.0,,,0,0.0,42.25,0,0.0,hold,,,0.0,,,0,0.0,45.650097,44812,0.2036,hold,,,0.0,,,0,0.0
2005-01-21,10047965,8000041,False,False,,79.002426,0,0.0,hold,,,0.0,,,0,0.0,0.461107,0,0.0,hold,,,0.0,,,0,0.0,42.740002,0,0.0,hold,,,0.0,,,0,0.0,45.700344,44812,0.2038,hold,,,0.0,,,0,0.0
2005-01-24,10056738,8000041,False,False,,78.846825,0,0.0,hold,,,0.0,,,0,0.0,0.441572,0,0.0,hold,,,0.0,,,0,0.0,42.77,0,0.0,hold,,,0.0,,,0,0.0,45.896122,44812,0.2045,hold,,,0.0,,,0,0.0
2005-01-25,10037387,8000041,False,False,,79.070053,0,0.0,hold,,,0.0,,,0,0.0,0.447984,0,0.0,hold,,,0.0,,,0,0.0,42.240002,0,0.0,hold,,,0.0,,,0,0.0,45.464279,44812,0.203,hold,,,0.0,,,0,0.0
2005-01-26,10041213,8000041,False,False,,79.306847,0,0.0,hold,,,0.0,,,0,0.0,0.463977,0,0.0,hold,,,0.0,,,0,0.0,42.689999,0,0.0,hold,,,0.0,,,0,0.0,45.549667,44812,0.2033,hold,,,0.0,,,0,0.0
2005-01-27,10037387,8000041,False,False,,79.442154,0,0.0,hold,,,0.0,,,0,0.0,0.461982,0,0.0,hold,,,0.0,,,0,0.0,42.619999,0,0.0,hold,,,0.0,,,0,0.0,45.464279,44812,0.203,hold,,,0.0,,,0,0.0
2005-01-28,10057864,8000041,False,False,,79.442154,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,3017359.0,,,0,0.0,0.455139,0,0.0,hold,,,0.0,,,0,0.0,42.689999,0,0.0,hold,,,0.0,,,0,0.0,45.921246,44812,0.2046,hold,REDUCE_TO_TARGET,rebalance 2005-01-28,-46250.0,,,0,0.0
2005-01-31,10059714,5028932,False,True,daily,79.936005,37701,0.2996,hold,,,0.0,ENTER_TO_TARGET,buy,37701,79.793934,0.472772,0,0.0,hold,,,0.0,,,0,0.0,42.220001,0,0.0,hold,,,0.0,,,0,0.0,46.051792,43801,0.2005,hold,,,0.0,REDUCE_TO_TARGET,sell,1011,45.723395
2005-02-01,10075642,5028932,True,False,,80.44339,37701,0.301,hold,,,0.0,,,0,0.0,0.477189,0,0.0,hold,,,0.0,,,0,0.0,42.099998,0,0.0,hold,,,0.0,,,0,0.0,45.978722,43801,0.1999,hold,,,0.0,,,0,0.0
2005-02-02,10089458,5028932,False,False,,80.686897,37701,0.3015,hold,,,0.0,,,0,0.0,0.479344,0,0.0,hold,,,0.0,,,0,0.0,42.16,0,0.0,hold,,,0.0,,,0,0.0,46.084564,43801,0.2001,hold,,,0.0,,,0,0.0
2005-02-03,10080449,5028932,False,False,,80.477203,37701,0.301,hold,,,0.0,,,0,0.0,0.462756,0,0.0,hold,,,0.0,,,0,0.0,41.68,0,0.0,hold,,,0.0,,,0,0.0,46.059353,43801,0.2001,hold,,,0.0,,,0,0.0
2005-02-04,10140880,5028932,False,False,,81.336395,37701,0.3024,hold,,,0.0,,,0,0.0,0.485048,0,0.0,hold,,,0.0,,,0,0.0,41.470001,0,0.0,hold,,,0.0,,,0,0.0,46.699501,43801,0.2017,hold,,,0.0,,,0,0.0
2005-02-07,10152033,5028932,False,False,,81.228142,37701,0.3017,hold,,,0.0,,,0,0.0,0.481828,0,0.0,hold,,,0.0,,,0,0.0,41.27,0,0.0,hold,,,0.0,,,0,0.0,47.047298,43801,0.203,hold,,,0.0,,,0,0.0
2005-02-08,10167303,5028932,False,False,,81.322853,37701,0.3016,hold,,,0.0,,,0,0.0,0.484378,0,0.0,hold,,,0.0,,,0,0.0,41.259998,0,0.0,hold,,,0.0,,,0,0.0,47.314396,43801,0.2038,hold,,,0.0,,,0,0.0
2005-02-09,10149866,5028932,False,False,,80.713974,37701,0.2998,hold,,,0.0,,,0,0.0,0.459985,0,0.0,hold,,,0.0,,,0,0.0,41.310001,0,0.0,hold,,,0.0,,,0,0.0,47.440395,43801,0.2047,hold,,,0.0,,,0,0.0
2005-02-10,10132796,5028932,False,False,,81.004883,37701,0.3014,hold,,,0.0,,,0,0.0,0.461343,0,0.0,hold,,,0.0,,,0,0.0,41.75,0,0.0,hold,,,0.0,,,0,0.0,46.800274,43801,0.2023,hold,,,0.0,,,0,0.0
2005-02-11,10157741,5028932,False,False,,81.701645,37701,0.3032,hold,,,0.0,,,0,0.0,0.481704,0,0.0,hold,,,0.0,,,0,0.0,42.080002,0,0.0,hold,,,0.0,,,0,0.0,46.770065,43801,0.2017,hold,,,0.0,,,0,0.0
2005-02-14,10161848,5028932,False,False,,81.640808,37701,0.3029,hold,,,0.0,,,0,0.0,0.488085,0,0.0,hold,,,0.0,,,0,0.0,42.549999,0,0.0,hold,,,0.0,,,0,0.0,46.916203,43801,0.2022,hold,,,0.0,,,0,0.0
2005-02-15,10162950,5028932,False,False,,81.945221,37701,0.304,hold,,,0.0,,,0,0.0,0.497613,0,0.0,hold,,,0.0,,,0,0.0,42.580002,0,0.0,hold,,,0.0,,,0,0.0,46.679337,43801,0.2012,hold,,,0.0,,,0,0.0
2005-02-16,10157262,5028932,False,False,,81.999344,37701,0.3044,hold,,,0.0,,,0,0.0,0.491992,0,0.0,hold,,,0.0,,,0,0.0,42.52,0,0.0,hold,,,0.0,,,0,0.0,46.502884,43801,0.2005,hold,,,0.0,,,0,0.0
2005-02-17,10119465,5028932,False,False,,81.336395,37701,0.303,hold,,,0.0,,,0,0.0,0.472033,0,0.0,hold,,,0.0,,,0,0.0,42.73,0,0.0,hold,,,0.0,,,0,0.0,46.210587,43801,0.2,hold,,,0.0,,,0,0.0
2005-02-18,10105440,5028932,False,False,,81.444603,37701,0.3039,hold,,,0.0,,,0,0.0,0.467367,0,0.0,hold,,,0.0,,,0,0.0,42.75,0,0.0,hold,,,0.0,,,0,0.0,45.797237,43801,0.1985,hold,,,0.0,,,0,0.0
2005-02-22,10050956,5028932,False,False,,80.233658,37701,0.301,hold,,,0.0,,,0,0.0,0.449967,0,0.0,hold,,,0.0,,,0,0.0,43.57,0,0.0,hold,,,0.0,,,0,0.0,45.595646,43801,0.1987,hold,,,0.0,,,0,0.0
2005-02-23,10079257,5028932,False,False,,80.808685,37701,0.3023,hold,,,0.0,,,0,0.0,0.451669,0,0.0,hold,,,0.0,,,0,0.0,43.419998,0,0.0,hold,,,0.0,,,0,0.0,45.746834,43801,0.1988,hold,,,0.0,,,0,0.0
2005-02-24,10094992,5028932,False,False,,81.34314,37701,0.3038,hold,,,0.0,,,0,0.0,0.468784,0,0.0,hold,,,0.0,,,0,0.0,43.330002,0,0.0,hold,,,0.0,,,0,0.0,45.646049,43801,0.1981,hold,,,0.0,,,0,0.0
2005-02-25,10135056,5028932,False,False,,82.148178,37701,0.3056,hold,,,0.0,,,0,0.0,0.476547,0,0.0,hold,,,0.0,,,0,0.0,43.5,0,0.0,hold,,,0.0,,,0,0.0,45.867813,43801,0.1982,hold,,,0.0,,,0,0.0
2005-02-28,10093016,5028932,False,False,,81.606979,37701,0.3048,hold,,,0.0,,,0,0.0,0.461212,0,0.0,hold,,,0.0,,,0,0.0,43.529999,0,0.0,hold,,,0.0,,,0,0.0,45.373848,43801,0.1969,hold,,,0.0,,,0,0.0
2005-03-01,10107700,5028932,True,False,,82.012871,37701,0.3059,hold,,,0.0,,,0,0.0,0.476317,0,0.0,hold,,,0.0,,,0,0.0,43.220001,0,0.0,hold,,,0.0,,,0,0.0,45.359726,43801,0.1966,hold,,,0.0,,,0,0.0
2005-03-02,10103512,5028932,False,False,,81.97226,37701,0.3059,hold,,,0.0,,,0,0.0,0.475417,0,0.0,hold,,,0.0,,,0,0.0,43.25,0,0.0,hold,,,0.0,,,0,0.0,45.299053,43801,0.1964,hold,,,0.0,,,0,0.0
2005-03-03,10103681,5028932,False,False,,82.006104,37701,0.306,hold,,,0.0,,,0,0.0,0.463523,0,0.0,hold,,,0.0,,,0,0.0,42.970001,0,0.0,hold,,,0.0,,,0,0.0,45.273777,43801,0.1963,hold,,,0.0,,,0,0.0
2005-03-04,10163674,5028932,False,False,,83.027611,37701,0.308,hold,,,0.0,,,0,0.0,0.471589,0,0.0,hold,,,0.0,,,0,0.0,43.380001,0,0.0,hold,,,0.0,,,0,0.0,45.764214,43801,0.1972,hold,,,0.0,,,0,0.0
2005-03-07,10173177,5028932,False,False,,83.06823,37701,0.3078,hold,,,0.0,,,0,0.0,0.491812,0,0.0,hold,,,0.0,,,0,0.0,43.470001,0,0.0,hold,,,0.0,,,0,0.0,45.946209,43801,0.1978,hold,,,0.0,,,0,0.0
2005-03-08,10142399,5028932,False,False,,82.757027,37701,0.3076,hold,,,0.0,,,0,0.0,0.476937,0,0.0,hold,,,0.0,,,0,0.0,44.029999,0,0.0,hold,,,0.0,,,0,0.0,45.511398,43801,0.1965,hold,,,0.0,,,0,0.0
2005-03-09,10075158,5028932,False,False,,81.836975,37701,0.3062,hold,,,0.0,,,0,0.0,0.47262,0,0.0,hold,,,0.0,,,0,0.0,44.02,0,0.0,hold,,,0.0,,,0,0.0,44.768162,43801,0.1946,hold,,,0.0,,,0,0.0
2005-03-10,10094002,5028932,False,False,,82.019615,37701,0.3063,hold,,,0.0,,,0,0.0,0.470594,0,0.0,hold,,,0.0,,,0,0.0,44.200001,0,0.0,hold,,,0.0,,,0,0.0,45.041176,43801,0.1954,hold,,,0.0,,,0,0.0
2005-03-11,10057927,5028932,False,False,,81.444603,37701,0.3053,hold,,,0.0,,,0,0.0,0.457286,0,0.0,hold,,,0.0,,,0,0.0,44.43,0,0.0,hold,,,0.0,,,0,0.0,44.712494,43801,0.1947,hold,,,0.0,,,0,0.0
2005-03-14,10088796,5028932,False,False,,81.952019,37701,0.3062,hold,,,0.0,,,0,0.0,0.463427,0,0.0,hold,,,0.0,,,0,0.0,44.029999,0,0.0,hold,,,0.0,,,0,0.0,44.980499,43801,0.1953,hold,,,0.0,,,0,0.0
2005-03-15,10050886,5028932,False,False,,81.275482,37701,0.3049,hold,,,0.0,,,0,0.0,0.452122,0,0.0,hold,,,0.0,,,0,0.0,44.060001,0,0.0,hold,,,0.0,,,0,0.0,44.697323,43801,0.1948,hold,,,0.0,,,0,0.0
2005-03-16,10036832,5028932,False,False,,80.585457,37701,0.3027,hold,,,0.0,,,0,0.0,0.436609,0,0.0,hold,,,0.0,,,0,0.0,44.310001,0,0.0,hold,,,0.0,,,0,0.0,44.970383,43801,0.1963,hold,,,0.0,,,0,0.0
2005-03-17,10049376,5028932,False,False,,80.747833,37701,0.3029,hold,,,0.0,,,0,0.0,0.439699,0,0.0,hold,,,0.0,,,0,0.0,43.82,0,0.0,hold,,,0.0,,,0,0.0,45.11702,43801,0.1966,hold,,,0.0,,,0,0.0
2005-03-18,10027933,5028932,False,False,,80.508041,37701,0.3027,hold,,,0.0,,,0,0.0,0.432384,0,0.0,hold,,,0.0,,,0,0.0,43.889999,0,0.0,hold,,,0.0,,,0,0.0,44.833843,43801,0.1958,hold,,,0.0,,,0,0.0
2005-03-21,10011131,5028932,False,False,,80.209244,37701,0.3021,hold,,,0.0,,,0,0.0,0.434744,0,0.0,hold,,,0.0,,,0,0.0,43.09,0,0.0,hold,,,0.0,,,0,0.0,44.707436,43801,0.1956,hold,,,0.0,,,0,0.0
2005-03-22,9963794,5028932,False,False,,79.394226,37701,0.3004,hold,,,0.0,,,0,0.0,0.418572,0,0.0,hold,,,0.0,,,0,0.0,42.650002,0,0.0,hold,,,0.0,,,0,0.0,44.32822,43801,0.1949,hold,,,0.0,,,0,0.0
2005-03-23,9975656,5028932,False,False,,79.462143,37701,0.3003,hold,,,0.0,,,0,0.0,0.422967,0,0.0,hold,,,0.0,,,0,0.0,42.419998,0,0.0,hold,,,0.0,,,0,0.0,44.540592,43801,0.1956,hold,,,0.0,,,0,0.0
2005-03-24,9983227,5028932,False,False,,79.557243,37701,0.3004,hold,,,0.0,,,0,0.0,0.423194,0,0.0,hold,,,0.0,,,0,0.0,42.389999,0,0.0,hold,,,0.0,,,0,0.0,44.631584,43801,0.1958,hold,,,0.0,,,0,0.0
2005-03-28,9975621,5028932,False,False,,79.672684,37701,0.3011,hold,,,0.0,,,0,0.0,0.42552,0,0.0,hold,,,0.0,,,0,0.0,42.540001,0,0.0,hold,,,0.0,,,0,0.0,44.358562,43801,0.1948,hold,,,0.0,,,0,0.0
2005-03-29,9967167,5028932,False,False,,79.142944,37701,0.2994,hold,,,0.0,,,0,0.0,0.415207,0,0.0,hold,,,0.0,,,0,0.0,42.560001,0,0.0,hold,,,0.0,,,0,0.0,44.62151,43801,0.1961,hold,,,0.0,,,0,0.0
2005-03-30,10019161,5028932,False,False,,80.263588,37701,0.302,hold,,,0.0,,,0,0.0,0.438581,0,0.0,hold,,,0.0,,,0,0.0,42.610001,0,0.0,hold,,,0.0,,,0,0.0,44.843987,43801,0.196,hold,,,0.0,,,0,0.0
2005-03-31,10027699,5028932,False,False,,80.114136,37701,0.3012,hold,,,0.0,,,0,0.0,0.432721,0,0.0,hold,,,0.0,,,0,0.0,42.82,0,0.0,hold,,,0.0,,,0,0.0,45.167568,43801,0.1973,hold,,,0.0,,,0,0.0
2005-04-01,10020799,5028932,True,False,,79.754189,37701,0.3001,hold,,,0.0,,,0,0.0,0.419453,0,0.0,hold,,,0.0,,,0,0.0,42.619999,0,0.0,hold,,,0.0,,,0,0.0,45.319843,43801,0.1981,hold,,,0.0,,,0,0.0
2005-04-04,10025475,5028932,False,False,,79.89003,37701,0.3004,hold,,,0.0,,,0,0.0,0.428362,0,0.0,hold,,,0.0,,,0,0.0,42.400002,0,0.0,hold,,,0.0,,,0,0.0,45.309673,43801,0.198,hold,,,0.0,,,0,0.0
2005-04-05,10034701,5028932,False,False,,80.270332,37701,0.3016,hold,,,0.0,,,0,0.0,0.431754,0,0.0,hold,,,0.0,,,0,0.0,42.450001,0,0.0,hold,,,0.0,,,0,0.0,45.192974,43801,0.1973,hold,,,0.0,,,0,0.0
2005-04-06,10052089,5028932,False,False,,80.548805,37701,0.3021,hold,,,0.0,,,0,0.0,0.429495,0,0.0,hold,,,0.0,,,0,0.0,42.630001,0,0.0,hold,,,0.0,,,0,0.0,45.350262,43801,0.1976,hold,,,0.0,,,0,0.0
2005-04-07,10052473,5028932,False,False,,80.983482,37701,0.3037,hold,,,0.0,,,0,0.0,0.444894,0,0.0,hold,,,0.0,,,0,0.0,42.57,0,0.0,hold,,,0.0,,,0,0.0,44.984879,43801,0.196,hold,,,0.0,,,0,0.0
2005-04-08,10027614,5028932,False,False,,80.141357,37701,0.3013,hold,,,0.0,,,0,0.0,0.433917,0,0.0,hold,,,0.0,,,0,0.0,42.689999,0,0.0,hold,,,0.0,,,0,0.0,45.142189,43801,0.1972,hold,,,0.0,,,0,0.0
