Date,equity,position,drawdown_pct
2012-05-16,19453608,686651,-1.76
2012-05-17,20199006,686651,0.0
2012-05-18,20179316,686651,-0.1
2012-05-21,20083682,686651,-0.57
2012-05-22,19678627,686651,-2.58
2012-05-23,19895223,686651,-1.5
2012-05-24,19808023,686651,-1.94
2012-05-25,19906471,686651,-1.45
2012-05-29,19774268,686651,-2.1
2012-05-30,20837526,686651,0.0
2012-05-31,21234131,686651,0.0
2012-06-01,22297385,686651,0.0
2012-06-04,21951406,686651,-1.55
2012-06-05,21414153,686651,-3.96
2012-06-06,20494353,686651,-8.09
2012-06-07,20539355,686651,-7.88
2012-06-08,20460601,686651,-8.24
2012-06-11,20688439,686651,-7.22
2012-06-12,20297453,686651,-8.97
2012-06-13,20688439,686651,-7.22
2012-06-14,20663130,686651,-7.33
2012-06-15,20941599,686651,-6.08
2012-06-18,21152556,686651,-5.13
2012-06-19,20598432,686651,-7.62
2012-06-20,20770012,686651,-6.85
2012-06-21,21031610,686651,-5.68
2012-06-22,20440919,686651,-8.33
2012-06-25,21025986,686651,-5.7
2012-06-26,20829088,686651,-6.59
2012-06-27,20935971,686651,-6.11
2012-06-28,21096315,686651,-5.39
2012-06-29,20497170,686651,-8.07
2012-07-02,20986609,686651,-5.88
2012-07-03,20584366,686651,-7.68
2012-07-05,20744701,686651,-6.96
2012-07-06,21169436,686651,-5.06
2012-07-09,21529482,686651,-3.44
2012-07-10,21644807,686651,-2.93
2012-07-11,21656064,686651,-2.88
2012-07-12,21957031,686651,-1.53
2012-07-13,21912037,686651,-1.73
2012-07-16,22134246,686651,-0.73
2012-07-17,21791075,686651,-2.27
2012-07-18,21762940,686651,-2.4
2012-07-19,21687001,686651,-2.74
2012-07-20,22170807,686651,-0.57
2012-07-23,22356452,686651,0.0
2012-07-24,22758689,686651,0.0
2012-07-25,22831817,686651,0.0
2012-07-26,22474596,686651,-1.56
2012-07-27,21591360,686651,-5.43
2012-07-30,21914838,686651,-4.02
2012-07-31,22002044,686651,-3.63
2012-08-01,21723571,686651,-4.85
2012-08-02,22016110,686651,-3.57
2012-08-03,21304460,686651,-6.69
2012-08-06,21312891,686651,-6.65
2012-08-07,20786897,686651,-8.96
2012-08-08,20595623,686651,-9.79
2012-08-09,20559051,686651,-9.95
2012-08-10,20753138,686651,-9.1
2012-08-13,20736258,686651,-9.18
2012-08-14,20131504,686651,-11.83
2012-08-15,19608312,686651,-14.12
2012-08-16,19265146,686651,-15.62
2012-08-17,19419856,686651,-14.94
2012-08-20,19481735,686651,-14.67
2012-08-21,19658941,686651,-13.9
2012-08-22,20308714,686651,-11.05
2012-08-23,20463418,686651,-10.37
2012-08-24,20404341,686651,-10.63
2012-08-27,20682816,686651,-9.41
2012-08-28,20758762,686651,-9.08
2012-08-29,20505607,686651,-10.19
2012-08-30,20781266,686651,-8.98
2012-08-31,21338206,686651,-6.54
2012-09-04,21284757,686651,-6.78
2012-09-05,21141308,686651,-7.4
2012-09-06,20460601,686651,-10.39
2012-09-07,20272148,686651,-11.21
2012-09-10,20311526,686651,-11.04
2012-09-11,20137129,686651,-11.8
2012-09-12,19613936,686651,-14.09
2012-09-13,19498611,686651,-14.6
2012-09-14,18410041,686651,-19.37
2012-09-17,18860104,686651,-17.4
2012-09-18,19096378,686651,-16.36
2012-09-19,19273582,686651,-15.58
2012-09-20,19380469,686651,-15.12
2012-09-21,19473298,686651,-14.71
2012-09-24,19729270,686651,-13.59
2012-09-25,20114627,686651,-11.9
2012-09-26,20539355,686651,-10.04
2012-09-27,20255270,686651,-11.28
2012-09-28,20336842,686651,-10.93
2012-10-01,20466235,686651,-10.36
2012-10-02,20364966,686651,-10.8
2012-10-03,20362156,686651,-10.82
2012-10-04,19906471,686651,-12.81
2012-10-05,19394535,686651,-15.05
2012-10-08,19684263,686651,-13.79
2012-10-09,19585808,686651,-14.22
2012-10-10,19934607,686651,-12.69
2012-10-11,20117437,686651,-11.89
2012-10-12,20263703,686651,-11.25
2012-10-15,20154006,686651,-11.73
2012-10-16,19633629,686651,-14.01
2012-10-17,19253898,686651,-15.67
2012-10-18,19000742,686651,-16.78
2012-10-19,19543618,686651,-14.4
2012-10-22,19312959,686651,-15.41
2012-10-23,19765832,686651,-13.43
2012-10-24,19481735,686651,-14.67
2012-10-25,19211706,686651,-15.86
2012-10-26,19788334,686651,-13.33
2012-10-31,20061179,686651,-12.13
2012-11-01,19793960,686651,-13.31
2012-11-02,19765832,686651,-13.43
2012-11-05,19973979,686651,-12.52
2012-11-06,19650509,686651,-13.93
2012-11-07,20303080,686651,-11.08
2012-11-08,20941599,686651,-8.28
2012-11-09,21003479,686651,-8.01
2012-11-12,21011920,686651,-7.97
2012-11-13,21138498,686651,-7.42
2012-11-14,21194752,686651,-7.17
2012-11-15,21180688,686651,-7.23
2012-11-16,21107551,686651,-7.55
2012-11-19,20885344,686651,-8.53
2012-11-20,20471850,686651,-10.34
2012-11-21,20440919,686651,-10.47
2012-11-23,20401538,686651,-10.64
2012-11-26,20556242,686651,-9.97
2012-11-27,20736258,686651,-9.18
2012-11-28,20694069,686651,-9.36
2012-11-29,20679999,686651,-9.42
2012-11-30,20581555,686651,-9.86
2012-12-03,20570308,686651,-9.91
2012-12-04,20803768,686651,-8.88
2012-12-05,20874098,686651,-8.57
2012-12-06,20868462,686651,-8.6
2012-12-07,20508420,686651,-10.18
2012-12-10,20623751,686651,-9.67
2012-12-11,20401538,686651,-10.64
2012-12-12,19931792,686651,-12.7
2012-12-13,19931792,686651,-12.7
2012-12-14,20249636,686651,-11.31
2012-12-17,19670196,686651,-13.85
2012-12-18,19234206,686651,-15.76
2012-12-19,19369223,686651,-15.17
2012-12-20,19349538,686651,-15.25
2012-12-21,19732069,686651,-13.58
